,userId,movieId,rating
49995,321,633,3.5
50115,322,277,5.0
50138,322,461,4.5
50091,322,46,4.5
50147,322,900,2.5
50107,322,224,4.5
50155,322,1939,3.0
50146,322,898,4.5
50160,322,4800,2.5
50082,322,1,4.0
50093,322,55,2.5
50084,322,18,2.5
50113,322,260,2.5
50139,322,483,4.0
50136,322,443,3.5
50128,322,383,2.5
50127,322,355,2.5
50118,322,295,3.5
50137,322,444,3.5
50108,322,229,2.5
50153,322,1687,3.5
50102,322,145,3.0
50134,322,434,4.0
50117,322,287,3.5
50104,322,176,2.5
50106,322,217,4.0
50122,322,315,3.5
50129,322,395,3.0
50100,322,134,4.0
50083,322,16,3.5
50089,322,33,3.5
50131,322,412,3.0
50112,322,257,4.0
50121,322,314,3.5
50133,322,418,3.5
50095,322,97,2.0
50081,322,0,3.5
50096,322,123,3.5
50130,322,398,3.5
50087,322,31,2.5
50141,322,506,4.0
50126,322,334,2.5
50123,322,322,4.0
50098,322,126,2.0
50135,322,436,3.5
50124,322,325,3.0
50114,322,275,2.5
50088,322,32,2.5
50090,322,44,3.5
50148,322,1009,3.0
50099,322,131,3.0
50101,322,144,1.5
50097,322,124,3.5
50149,322,1060,2.0
50152,322,1084,2.5
50151,322,1076,4.0
50119,322,300,3.0
50144,322,833,4.0
50125,322,333,3.0
50111,322,244,2.0
50143,322,831,3.0
50094,322,93,3.0
50085,322,21,3.0
50132,322,413,4.0
50086,322,28,3.5
50145,322,891,4.0
50120,322,306,3.5
50109,322,234,3.5
50154,322,1702,3.0
50110,322,235,1.5
50116,322,285,3.0
50158,322,2439,2.5
50157,322,2434,3.0
50105,322,196,3.0
50142,322,794,3.0
50092,322,53,3.0
50140,322,489,5.0
50159,322,2444,2.5
50150,322,1066,2.5
50103,322,171,3.0
50182,323,899,3.0
50179,323,376,2.0
50183,323,2080,3.0
50180,323,520,5.0
50181,323,659,4.0
50184,323,2233,3.0
50192,323,2919,4.0
50194,323,2944,4.0
50190,323,2915,4.0
50187,323,2903,4.0
50188,323,2907,4.0
50197,323,2963,5.0
50198,323,2967,3.0
50196,323,2948,2.0
50195,323,2945,3.0
50199,323,2968,1.0
50193,323,2940,4.0
50246,324,659,5.0
50450,324,3673,4.0
50260,324,894,2.0
50227,324,314,2.0
50317,324,1445,3.0
50308,324,1322,4.0
50225,324,305,4.0
50345,324,1768,4.0
50278,324,979,4.0
50262,324,899,3.0
50206,324,52,4.0
50388,324,2426,3.0
50397,324,2568,5.0
50301,324,1243,4.0
50341,324,1713,3.0
50209,324,98,5.0
50398,324,2589,4.0
50231,324,404,2.0
50357,324,2027,4.0
50342,324,1727,4.0
50399,324,2647,3.0
50214,324,190,3.0
50232,324,412,3.0
50311,324,1365,2.0
50449,324,3659,3.0
50364,324,2191,5.0
50321,324,1570,4.0
50241,324,515,4.0
50237,324,486,4.0
50201,324,18,2.0
50363,324,2178,4.0
50327,324,1613,4.0
50384,324,2393,4.0
50302,324,1259,3.0
50401,324,2657,2.0
50411,324,2888,3.0
50247,324,686,5.0
50455,324,3770,4.0
50369,324,2249,1.0
50234,324,457,4.0
50268,324,929,5.0
50387,324,2422,4.0
50279,324,996,4.0
50220,324,257,5.0
50325,324,1603,2.0
50344,324,1757,3.0
50392,324,2494,4.0
50208,324,92,2.0
50295,324,1187,4.0
50336,324,1667,3.0
50436,324,3414,2.0
50448,324,3644,4.0
50349,324,1858,3.0
50296,324,1190,3.0
50312,324,1370,4.0
50447,324,3642,4.0
50375,324,2327,1.0
50230,324,352,2.0
50416,324,3001,3.0
50299,324,1215,2.0
50215,324,196,4.0
50288,324,1063,3.0
50319,324,1498,3.0
50239,324,510,5.0
50386,324,2410,5.0
50412,324,2922,4.0
50285,324,1046,5.0
50324,324,1598,3.0
50256,324,832,3.0
50442,324,3607,2.0
50427,324,3240,4.0
50452,324,3682,4.0
50274,324,959,4.0
50266,324,918,5.0
50433,324,3340,4.0
50315,324,1424,3.0
50361,324,2140,4.0
50218,324,226,4.0
50224,324,287,3.0
50304,324,1267,3.0
50205,324,31,4.0
50245,324,628,4.0
50347,324,1792,4.0
50305,324,1288,3.0
50441,324,3593,3.0
50382,324,2382,4.0
50210,324,154,4.0
50320,324,1499,3.0
50257,324,850,3.0
50418,324,3051,3.0
50410,324,2847,2.0
50216,324,199,4.0
50391,324,2454,3.0
50463,324,3942,4.0
50290,324,1071,4.0
50439,324,3544,4.0
50238,324,505,3.0
50404,324,2750,2.0
50273,324,956,3.0
50212,324,163,3.0
50337,324,1687,3.0
50459,324,3854,4.0
50338,324,1693,4.0
50284,324,1030,4.0
50298,324,1211,4.0
50362,324,2153,3.0
50294,324,1181,4.0
50354,324,1949,4.0
50368,324,2236,4.0
50381,324,2380,4.0
50370,324,2250,3.0
50213,324,164,5.0
50461,324,3873,4.0
50460,324,3872,4.0
50276,324,969,4.0
50468,324,4104,4.0
50229,324,337,2.0
50434,324,3376,3.0
50272,324,952,4.0
50249,324,703,4.0
50254,324,793,4.0
50343,324,1754,3.0
50322,324,1578,4.0
50446,324,3638,5.0
50252,324,785,4.0
50380,324,2372,3.0
50253,324,788,3.0
50451,324,3677,2.0
50265,324,912,4.0
50223,324,277,5.0
50431,324,3323,2.0
50250,324,706,5.0
50359,324,2067,3.0
50264,324,908,4.0
50282,324,1010,4.0
50331,324,1640,5.0
50287,324,1054,3.0
50360,324,2078,4.0
50292,324,1158,3.0
50202,324,21,3.0
50429,324,3302,3.0
50425,324,3186,3.0
50300,324,1224,4.0
50316,324,1425,4.0
50457,324,3819,4.0
50379,324,2361,4.0
50226,324,309,3.0
50406,324,2787,4.0
50334,324,1661,4.0
50396,324,2558,5.0
50258,324,856,4.0
50339,324,1702,4.0
50283,324,1022,4.0
50251,324,742,5.0
50207,324,72,4.0
50244,324,627,4.0
50413,324,2928,3.0
50395,324,2555,3.0
50373,324,2297,3.0
50366,324,2223,4.0
50356,324,1979,2.0
50437,324,3456,2.0
50403,324,2700,3.0
50377,324,2331,5.0
50390,324,2449,3.0
50393,324,2515,4.0
50313,324,1375,4.0
50280,324,1001,4.0
50328,324,1615,5.0
50422,324,3152,4.0
50267,324,920,5.0
50326,324,1608,4.0
50314,324,1399,1.0
50378,324,2350,4.0
50465,324,3951,2.0
50346,324,1790,2.0
50277,324,978,4.0
50467,324,4003,3.0
50306,324,1291,4.0
50430,324,3304,1.0
50248,324,701,4.0
50275,324,963,4.0
50462,324,3939,3.0
50281,324,1002,3.0
50243,324,596,3.0
50289,324,1067,5.0
50405,324,2760,2.0
50263,324,901,5.0
50435,324,3400,2.0
50261,324,898,4.0
50456,324,3783,5.0
50307,324,1298,5.0
50309,324,1333,4.0
50228,324,330,3.0
50200,324,5,4.0
50353,324,1940,3.0
50352,324,1914,2.0
50365,324,2192,3.0
50367,324,2233,4.0
50233,324,449,4.0
50235,324,465,3.0
50242,324,594,1.0
50414,324,2970,2.0
50426,324,3229,3.0
50203,324,28,4.0
50330,324,1637,3.0
50374,324,2302,2.0
50211,324,161,5.0
50417,324,3016,4.0
50371,324,2254,3.0
50221,324,260,4.0
50332,324,1645,4.0
50355,324,1957,4.0
50454,324,3720,3.0
50408,324,2800,4.0
50407,324,2792,4.0
50492,325,1495,4.0
50483,325,598,0.5
50508,325,3090,4.5
50505,325,2658,4.5
50504,325,2581,4.0
50503,325,2468,4.0
50491,325,1432,3.5
50490,325,1219,5.0
50496,325,1743,2.0
50470,325,19,3.5
50502,325,2409,3.5
50529,325,4805,4.5
50489,325,1133,3.5
50519,325,3958,4.5
50511,325,3158,1.0
50561,325,6580,5.0
50479,325,314,5.0
50474,325,97,5.0
50552,325,6165,4.5
50569,325,6808,3.5
50553,325,6244,4.5
50583,325,7196,4.0
50558,325,6358,5.0
50527,325,4654,4.0
50556,325,6327,4.5
50546,325,5981,4.0
50555,325,6315,5.0
50520,325,3975,4.5
50547,325,5985,4.0
50510,325,3148,4.0
50579,325,7086,3.5
50593,325,7554,4.5
50523,325,4176,5.0
50537,325,5722,3.5
50495,325,1734,4.5
50539,325,5734,5.0
50478,325,277,4.5
50582,325,7144,4.0
50588,325,7446,3.5
50563,325,6607,4.5
50500,325,2226,4.0
50586,325,7372,4.5
50476,325,254,4.5
50577,325,7010,4.0
50581,325,7118,4.5
50587,325,7436,5.0
50472,325,46,2.0
50522,325,4165,5.0
50570,325,6871,4.0
50509,325,3141,3.5
50536,325,5704,4.5
50484,325,896,4.5
50590,325,7466,3.5
50477,325,257,4.0
50480,325,461,4.5
50499,325,2145,3.5
50548,325,6049,4.5
50567,325,6709,5.0
50533,325,5334,5.0
50592,325,7519,4.0
50602,325,7702,3.5
50487,325,992,3.0
50512,325,3618,4.0
50488,325,997,4.5
50494,325,1730,5.0
50597,325,7609,3.0
50580,325,7097,5.0
50493,325,1503,3.5
50528,325,4800,4.0
50550,325,6087,4.5
50542,325,5843,4.5
50603,325,7776,2.5
50591,325,7469,3.0
50572,325,6904,4.0
50549,325,6063,5.0
50545,325,5907,4.5
50515,325,3640,4.5
50551,325,6121,4.0
50599,325,7645,4.0
50557,325,6330,4.5
50568,325,6746,1.5
50554,325,6276,3.0
50559,325,6377,4.5
50518,325,3874,4.5
50534,325,5372,4.5
50584,325,7226,4.0
50562,325,6589,1.5
50525,325,4609,4.0
50535,325,5383,4.5
50540,325,5738,1.5
50530,325,4853,4.0
50482,325,546,3.0
50475,325,138,4.0
50471,325,43,4.0
50604,325,7802,5.0
50481,325,510,4.5
50497,325,1939,3.5
50514,325,3638,4.0
50606,325,8063,4.5
50611,325,8372,3.0
50605,325,7989,4.0
50609,325,8274,4.5
50574,325,6923,4.0
50601,325,7698,3.5
50589,325,7454,4.5
50578,325,7060,3.5
50538,325,5732,3.5
50573,325,6922,3.5
50610,325,8285,4.5
50541,325,5775,4.5
50566,325,6698,4.5
50608,325,8264,3.5
50571,325,6885,4.5
50516,325,3646,3.0
50485,325,941,3.0
50513,325,3622,4.0
50521,325,4137,4.0
50531,325,4909,4.5
50507,325,2945,4.5
50564,325,6613,4.5
50560,325,6534,5.0
50598,325,7644,2.0
50649,326,2044,2.0
50652,326,2478,2.5
50647,326,1971,3.5
50632,326,854,4.0
50641,326,1516,3.5
50629,326,609,3.5
50650,326,2111,3.5
50645,326,1811,3.5
50651,326,2144,2.0
50644,326,1743,3.5
50667,326,6422,3.5
50635,326,904,3.5
50654,326,2629,4.0
50668,326,6508,1.0
50643,326,1734,4.5
50639,326,1002,5.0
50664,326,5263,5.0
50653,326,2605,5.0
50622,326,46,4.5
50626,326,277,4.5
50630,326,659,3.5
50634,326,896,4.0
50628,326,599,3.5
50637,326,922,4.0
50633,326,868,4.0
50631,326,733,5.0
50658,326,2907,4.0
50646,326,1858,3.5
50624,326,123,4.5
50669,326,6710,3.5
50660,326,3141,4.5
50666,326,6315,4.5
50636,326,914,4.5
50627,326,314,5.0
50642,326,1552,3.0
50659,326,2999,5.0
50648,326,2031,5.0
50662,326,3459,5.0
50655,326,2695,5.0
50683,327,277,5.0
50801,327,2226,5.0
50675,327,46,4.0
50699,327,659,5.0
50873,327,6710,2.0
50679,327,224,5.0
50723,327,898,5.0
50790,327,1939,2.0
50892,327,7372,1.5
50877,327,6772,3.5
50874,327,6743,3.0
50883,327,7039,4.5
50888,327,7212,3.5
50881,327,7010,4.5
50870,327,6534,4.0
50724,327,899,4.0
50688,327,461,5.0
50735,327,922,5.0
50720,327,863,5.0
50729,327,907,4.5
50722,327,896,5.0
50719,327,836,5.0
50879,327,6885,3.0
50886,327,7090,3.0
50882,327,7018,4.0
50884,327,7043,1.0
50895,327,7466,3.0
50890,327,7355,5.0
50889,327,7214,3.0
50924,327,9438,4.0
50922,327,9223,2.0
50676,327,97,1.0
50684,327,314,3.0
50871,327,6537,3.0
50866,327,6422,5.0
50698,327,602,5.0
50702,327,694,1.0
50701,327,686,3.5
50806,327,2355,4.5
50730,327,909,4.0
50727,327,903,2.5
50677,327,98,2.0
50823,327,3562,1.0
50717,327,820,5.0
50817,327,2945,3.0
50779,327,1576,4.0
50782,327,1704,3.0
50741,327,958,3.0
50710,327,785,5.0
50799,327,2195,2.0
50737,327,926,4.0
50818,327,2996,4.0
50784,327,1734,3.0
50672,327,32,5.0
50721,327,868,3.0
50757,327,1074,3.5
50774,327,1543,3.5
50785,327,1757,3.5
50693,327,511,4.0
50731,327,911,4.0
50880,327,6903,2.0
50745,327,977,5.0
50776,327,1545,3.0
50732,327,914,4.5
50795,327,2077,5.0
50705,327,706,4.0
50797,327,2094,5.0
50670,327,0,5.0
50746,327,981,5.0
50704,327,701,3.0
50740,327,957,4.0
50791,327,1986,5.0
50787,327,1806,3.0
50696,327,520,5.0
50762,327,1390,3.0
50692,327,509,2.0
50725,327,900,5.0
50673,327,35,2.0
50847,327,5166,4.0
50694,327,512,3.0
50736,327,923,3.0
50680,327,254,3.5
50773,327,1503,2.5
50733,327,920,5.0
50814,327,2806,3.0
50744,327,969,4.0
50739,327,951,2.0
50682,327,276,2.0
50714,327,793,1.0
50807,327,2393,1.5
50770,327,1486,3.0
50919,327,8900,3.0
50789,327,1917,4.5
50753,327,1058,3.5
50911,327,8372,3.0
50695,327,513,4.0
50894,327,7465,4.0
50709,327,783,3.5
50842,327,4800,4.0
50812,327,2614,5.0
50775,327,1544,3.5
50708,327,780,2.5
50804,327,2287,2.5
50728,327,905,5.0
50800,327,2218,3.5
50834,327,4076,4.0
50822,327,3194,4.5
50772,327,1493,2.5
50685,327,322,1.5
50863,327,6315,3.5
50897,327,7483,1.0
50726,327,902,4.0
50786,327,1798,4.5
50916,327,8683,2.5
50838,327,4361,3.0
50743,327,964,3.0
50760,327,1267,3.5
50837,327,4334,0.5
50706,327,733,5.0
50846,327,5160,3.0
50850,327,5260,3.5
50763,327,1424,3.0
50915,327,8475,1.0
50864,327,6346,4.0
50678,327,123,3.0
50691,327,507,1.0
50821,327,3138,2.5
50827,327,3640,0.5
50808,327,2462,3.0
50707,327,771,2.0
50858,327,6005,2.0
50833,327,3872,3.0
50836,327,4159,3.5
50830,327,3790,4.0
50819,327,3000,2.5
50764,327,1438,2.0
50844,327,4935,5.0
50777,327,1550,3.0
50854,327,5896,1.5
50768,327,1478,3.0
50828,327,3673,4.0
50758,327,1164,1.0
50855,327,5917,1.0
50809,327,2555,1.0
50859,327,6151,2.0
50902,327,7776,1.0
50829,327,3745,2.0
50802,327,2250,2.0
50898,327,7538,1.5
50910,327,8295,2.5
50788,327,1820,4.5
50901,327,7769,2.0
50851,327,5269,3.5
50903,327,7888,2.0
50686,327,398,2.5
50876,327,6760,2.5
50920,327,8917,3.5
50754,327,1063,0.5
50783,327,1706,3.5
50825,327,3614,3.0
50832,327,3854,4.0
50896,327,7467,2.0
50841,327,4641,5.0
50712,327,790,4.0
50923,327,9407,0.5
50767,327,1475,1.5
50778,327,1553,3.0
50908,327,8179,0.5
50781,327,1628,5.0
50907,327,8063,3.0
50697,327,527,4.5
50875,327,6746,3.0
50831,327,3819,4.0
50793,327,2016,2.5
50904,327,7955,3.5
50771,327,1487,3.0
50734,327,921,5.0
50878,327,6801,2.5
50887,327,7198,1.5
50856,327,5938,2.0
50909,327,8285,3.0
50816,327,2944,2.5
50811,327,2608,1.5
50912,327,8438,4.0
50843,327,4867,2.5
50869,327,6530,2.0
50765,327,1445,2.5
50815,327,2836,0.5
50857,327,5972,4.5
50918,327,8879,3.5
50865,327,6358,2.0
50860,327,6212,2.5
50715,327,812,4.0
50900,327,7768,1.0
50913,327,8439,3.5
50849,327,5222,3.0
50868,327,6497,2.5
50759,327,1211,2.5
50914,327,8451,3.0
50906,327,8053,3.0
50687,327,418,2.0
50893,327,7413,1.0
50861,327,6221,3.5
50905,327,8023,0.5
50940,328,991,5.0
50945,328,3505,5.0
50939,328,957,5.0
50943,328,1435,4.0
50946,328,8802,4.0
50942,328,1375,5.0
50937,328,937,5.0
50947,328,8961,5.0
50933,328,896,4.0
50926,328,277,2.0
50930,328,659,2.0
50925,328,46,2.0
50927,328,510,2.0
50928,328,602,3.0
50938,328,951,2.0
50941,328,1298,0.5
50932,328,863,0.5
50929,328,613,4.5
50935,328,907,0.5
51109,329,1987,3.0
51124,329,2156,4.0
51142,329,2765,3.5
51027,329,656,2.0
51134,329,2416,3.5
51100,329,1598,3.5
50980,329,285,2.5
51144,329,2860,2.5
51020,329,598,3.5
51141,329,2760,2.5
51006,329,489,4.5
51093,329,1442,3.5
51161,329,3649,4.5
51072,329,1113,3.0
51118,329,2060,4.0
50996,329,419,3.5
51188,329,6827,5.0
51051,329,920,3.5
51056,329,957,4.0
51013,329,510,5.0
51194,329,7395,5.0
50953,329,28,3.0
51045,329,907,4.0
51063,329,987,4.5
51050,329,915,4.0
51044,329,902,4.0
51053,329,926,4.5
51123,329,2145,4.5
51104,329,1734,4.0
51182,329,5521,4.0
51047,329,909,2.5
51002,329,474,2.0
51135,329,2462,2.5
50961,329,97,3.5
51043,329,901,3.5
51186,329,6710,5.0
51058,329,962,3.0
51184,329,6315,4.5
51155,329,3562,4.5
51021,329,602,4.5
51017,329,520,4.0
51127,329,2226,4.0
50984,329,314,5.0
50993,329,398,2.5
51052,329,923,5.0
51028,329,659,4.0
51049,329,914,3.5
51189,329,6922,4.0
51132,329,2372,4.0
51193,329,7372,5.0
51190,329,7010,5.0
51065,329,997,4.0
51103,329,1730,5.0
51160,329,3638,3.5
51176,329,4800,4.0
51167,329,4137,4.0
51107,329,1939,3.5
51152,329,3141,5.0
51170,329,4212,4.0
51038,329,863,4.5
51120,329,2094,4.5
51035,329,820,4.5
51106,329,1883,5.0
51039,329,896,4.0
51169,329,4165,3.5
50958,329,52,5.0
51041,329,899,4.5
50975,329,257,4.0
51042,329,900,3.5
51029,329,686,3.5
51146,329,2945,4.5
51036,329,828,2.5
51097,329,1503,3.5
51153,329,3167,3.5
50956,329,43,3.0
50979,329,277,4.5
51119,329,2078,4.0
51067,329,1046,5.0
51149,329,2996,4.5
51057,329,958,5.0
50972,329,224,4.0
51040,329,898,5.0
50962,329,98,3.5
51046,329,908,4.0
51174,329,4396,4.5
51060,329,965,4.5
50957,329,46,5.0
51187,329,6772,5.0
51185,329,6327,5.0
51191,329,7090,4.0
50995,329,418,2.0
50964,329,123,3.0
51012,329,509,4.0
51010,329,507,3.5
50948,329,0,4.0
51023,329,615,2.5
51048,329,911,5.0
51011,329,508,4.0
50989,329,337,3.0
50954,329,31,5.0
51009,329,506,3.0
50981,329,302,0.5
50988,329,334,0.5
51061,329,969,4.0
50985,329,322,3.0
51018,329,546,2.5
50965,329,126,3.0
51015,329,512,2.5
50977,329,275,4.5
51019,329,594,2.0
50998,329,436,3.5
50969,329,197,4.0
50986,329,325,1.0
51016,329,514,4.0
51078,329,1183,4.0
51085,329,1291,3.5
51037,329,836,4.0
50955,329,32,3.0
51054,329,939,2.5
51059,329,964,4.5
51008,329,505,3.5
51034,329,815,5.0
51108,329,1979,3.0
51140,329,2674,4.0
51001,329,472,2.0
51154,329,3194,4.5
51064,329,990,3.5
50967,329,176,4.0
50974,329,253,3.0
50971,329,217,4.5
51117,329,2038,4.0
51007,329,504,3.5
50992,329,395,3.5
51130,329,2259,4.5
51076,329,1158,4.0
50963,329,116,4.0
51092,329,1438,4.0
51143,329,2836,4.0
51111,329,2014,3.5
51090,329,1404,5.0
51148,329,2983,4.5
50973,329,249,5.0
50952,329,24,4.5
51031,329,706,1.5
51114,329,2031,2.0
50968,329,190,4.5
50959,329,55,3.0
51030,329,701,4.5
51075,329,1154,4.0
51089,329,1398,3.0
50949,329,1,1.5
51129,329,2250,4.0
50976,329,260,4.0
51022,329,613,4.0
51084,329,1267,3.5
51088,329,1322,5.0
51166,329,3873,3.5
51126,329,2195,4.0
51069,329,1067,4.0
51094,329,1445,5.0
51080,329,1211,3.5
51156,329,3568,5.0
51079,329,1187,2.5
51163,329,3819,3.0
51101,329,1628,4.5
51096,329,1487,3.0
51025,329,622,0.5
51125,329,2193,4.0
51159,329,3614,3.5
51115,329,2035,4.0
51102,329,1704,4.0
50990,329,355,2.5
51122,329,2103,4.0
51173,329,4360,4.5
51003,329,483,5.0
51055,329,945,4.5
51095,329,1486,3.0
50960,329,92,0.5
51014,329,511,3.0
50999,329,444,3.0
51121,329,2097,4.0
51077,329,1181,0.5
51086,329,1298,5.0
51073,329,1135,1.5
50951,329,15,3.5
51175,329,4615,5.0
51113,329,2028,4.0
51098,329,1522,3.0
51150,329,3006,5.0
51177,329,4909,3.5
51151,329,3016,4.0
50982,329,308,4.0
50978,329,276,0.5
50970,329,201,1.5
50983,329,311,4.0
51068,329,1063,3.5
51147,329,2966,2.0
51165,329,3854,2.0
51200,330,277,5.0
51203,330,659,5.0
51197,330,46,5.0
51209,330,2226,4.0
51201,330,510,5.0
51199,330,257,5.0
51198,330,254,4.0
51196,330,32,2.0
51195,330,9,3.0
51359,330,9621,4.0
51360,330,9683,4.0
51362,330,9741,4.0
51237,330,3638,4.5
51261,330,4800,4.5
51244,330,4137,4.5
51211,330,2674,4.5
51228,330,3194,3.0
51319,330,6710,5.0
51330,330,7372,4.0
51253,330,4427,3.0
51236,330,3622,4.0
51234,330,3568,3.0
51250,330,4360,4.0
51216,330,2836,2.5
51258,330,4615,4.0
51263,330,4909,4.0
51238,330,3640,4.5
51235,330,3614,4.0
51239,330,3819,2.0
51287,330,5917,4.0
51278,330,5374,4.0
51240,330,3854,4.0
51265,330,4935,3.0
51218,330,2907,4.5
51272,330,5260,3.5
51220,330,2944,3.0
51310,330,6534,4.0
51255,330,4529,5.0
51268,330,5160,1.5
51246,330,4176,5.0
51300,330,6346,4.5
51273,330,5269,3.0
51212,330,2700,2.0
51214,330,2806,4.0
51222,330,2966,1.0
51298,330,6311,5.0
51342,330,8063,5.0
51297,330,6242,5.0
51276,330,5335,5.0
51225,330,3016,3.0
51302,330,6405,4.0
51335,330,7768,4.0
51325,330,7018,4.0
51260,330,4795,4.0
51262,330,4851,3.0
51357,330,8879,4.0
51353,330,8569,4.0
51249,330,4356,2.0
51351,330,8475,3.0
51299,330,6330,5.0
51291,330,5972,3.0
51279,330,5732,3.5
51243,330,4012,2.5
51327,330,7214,3.5
51329,330,7355,4.0
51257,330,4608,3.5
51346,330,8305,3.5
51242,330,3915,4.0
51303,330,6422,4.0
51315,330,6630,4.0
51307,330,6522,3.0
51231,330,3287,1.5
51286,330,5911,3.0
51332,330,7644,4.0
51356,330,8691,5.0
51311,330,6537,5.0
51355,330,8681,5.0
51210,330,2641,5.0
51281,330,5735,1.5
51301,330,6358,3.5
51213,330,2779,2.0
51350,330,8467,5.0
51224,330,3002,2.0
51219,330,2916,5.0
51326,330,7075,4.0
51252,330,4425,2.5
51280,330,5734,4.0
51348,330,8372,5.0
51275,330,5302,4.5
51352,330,8550,5.0
51320,330,6746,3.0
51289,330,5938,3.0
51215,330,2807,3.0
51233,330,3525,3.0
51269,330,5161,2.5
51288,330,5931,4.0
51267,330,4948,3.5
51245,330,4141,4.5
51349,330,8466,5.0
51324,330,6928,3.0
51229,330,3231,1.5
51217,330,2888,3.0
51339,330,7955,4.0
51270,330,5223,3.5
51317,330,6648,5.0
51284,330,5872,4.0
51292,330,5985,3.0
51331,330,7515,3.0
51232,330,3409,2.0
51340,330,7979,3.5
51226,330,3138,4.0
51347,330,8313,4.0
51227,330,3152,4.0
51264,330,4918,2.0
51295,330,6063,4.0
51277,330,5371,4.0
51309,330,6530,3.0
51354,330,8636,3.5
51341,330,8023,5.0
51271,330,5227,4.0
51358,330,9392,2.5
51223,330,3000,3.0
51304,330,6481,4.0
51333,330,7645,5.0
51334,330,7646,3.0
51283,330,5797,3.0
51294,330,6028,2.5
51336,330,7776,5.0
51296,330,6212,2.5
51343,330,8151,3.0
51230,330,3286,2.0
51344,330,8296,4.0
51266,330,4940,2.0
51322,330,6836,5.0
51259,330,4641,4.0
51473,331,2067,3.5
51391,331,656,2.0
51470,331,2039,2.5
51398,331,832,4.0
51489,331,2350,3.5
51388,331,522,2.5
51448,331,1437,4.0
51482,331,2216,3.5
51426,331,1061,2.0
51495,331,2478,3.5
51477,331,2157,3.5
51545,331,4648,4.5
51395,331,704,4.5
51472,331,2060,4.0
51436,331,1230,3.0
51629,331,8014,4.0
51497,331,2554,4.0
51565,331,5528,3.5
51403,331,905,4.0
51365,331,31,2.5
51475,331,2126,2.5
51501,331,2636,4.0
51467,331,1939,5.0
51414,331,939,4.0
51390,331,615,2.0
51606,331,7324,4.0
51438,331,1243,2.0
51444,331,1305,3.5
51517,331,3194,4.5
51602,331,7043,4.0
51533,331,3903,3.0
51572,331,5872,2.0
51519,331,3287,3.5
51378,331,325,4.0
51429,331,1073,4.0
51379,331,334,3.5
51541,331,4427,4.5
51431,331,1181,4.0
51560,331,5374,3.5
51609,331,7372,4.0
51625,331,7824,2.0
51420,331,981,4.0
51406,331,909,4.0
51483,331,2226,4.5
51617,331,7564,3.5
51551,331,4909,3.5
51376,331,277,4.5
51585,331,6331,3.5
51474,331,2078,4.5
51588,331,6534,3.5
51511,331,2996,4.0
51367,331,46,4.0
51434,331,1218,4.0
51435,331,1224,3.5
51369,331,98,4.0
51531,331,3832,2.0
51377,331,314,4.5
51558,331,5335,4.0
51559,331,5365,4.0
51537,331,4301,3.5
51484,331,2259,3.5
51552,331,4934,3.5
51577,331,5985,3.0
51583,331,6242,4.0
51374,331,257,4.0
51476,331,2145,4.5
51466,331,1917,4.0
51387,331,520,4.0
51525,331,3640,4.0
51394,331,694,4.5
51494,331,2444,2.5
51579,331,6028,3.5
51522,331,3622,4.0
51405,331,907,4.0
51451,331,1494,4.5
51409,331,915,4.5
51401,331,901,3.0
51571,331,5850,3.5
51547,331,4764,4.5
51416,331,957,3.5
51542,331,4529,4.0
51524,331,3638,4.0
51400,331,898,4.5
51584,331,6311,4.0
51536,331,4137,4.0
51567,331,5735,3.5
51441,331,1267,4.5
51550,331,4800,4.0
51399,331,836,3.5
51386,331,510,4.5
51366,331,43,4.0
51449,331,1438,4.0
51592,331,6710,4.0
51514,331,3141,5.0
51453,331,1496,1.5
51598,331,6856,4.0
51549,331,4796,4.0
51580,331,6151,3.0
51450,331,1486,3.0
51384,331,507,3.5
51418,331,969,4.0
51616,331,7562,4.0
51532,331,3873,3.5
51363,331,0,4.0
51417,331,964,5.0
51540,331,4351,3.0
51383,331,474,5.0
51626,331,7849,3.0
51538,331,4316,3.5
51597,331,6797,4.0
51443,331,1298,4.0
51463,331,1796,3.5
51515,331,3167,3.5
51513,331,3016,3.5
51491,331,2388,3.5
51619,331,7616,2.5
51608,331,7371,4.0
51455,331,1549,3.5
51460,331,1734,3.5
51372,331,249,3.5
51566,331,5702,3.5
51553,331,4935,3.5
51437,331,1236,3.5
51516,331,3172,3.5
51421,331,990,4.0
51407,331,911,3.5
51462,331,1768,3.5
51512,331,3006,3.5
51627,331,7853,2.0
51459,331,1706,3.5
51611,331,7395,2.0
51544,331,4615,4.0
51490,331,2382,4.5
51518,331,3196,5.0
51586,331,6428,3.5
51510,331,2983,4.5
51408,331,914,4.0
51478,331,2174,4.0
51454,331,1503,4.0
51396,331,819,4.5
51600,331,7010,3.5
51468,331,1972,4.0
51603,331,7212,4.0
51411,331,926,4.5
51469,331,1997,4.0
51439,331,1261,2.0
51428,331,1071,2.5
51503,331,2733,3.0
51389,331,602,4.5
51605,331,7306,3.0
51496,331,2546,3.5
51622,331,7767,3.5
51440,331,1265,3.5
51530,331,3783,5.0
51397,331,828,4.0
51623,331,7776,1.0
51568,331,5737,3.0
51589,331,6613,4.0
51575,331,5917,4.0
51433,331,1193,2.5
51442,331,1295,4.0
51502,331,2674,3.5
51445,331,1349,2.5
51446,331,1404,4.0
51498,331,2579,3.5
51613,331,7458,3.5
51569,331,5738,3.5
51535,331,4118,3.5
51590,331,6630,3.0
